"projectID";"physUrl";"id";"availableLanguages";"status";"archivedDate";"type";"source";"represents"
"101096680";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e51736f33e&appId=PPGMS";"34446c80cfc81aea397c304df33f0663";"en";"";"";"projectDeliverable";"corda";""
"101096680";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fe913bfc&appId=PPGMS";"1a7a26cb40e7f84b6b73b89ded6f7572";"en";"";"";"projectDeliverable";"corda";"project"
"101096680";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e514af32a9&appId=PPGMS";"e88a2e57821eaec5ea6cbdc9864d9862";"en";"";"";"projectDeliverable";"corda";""
"101096680";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5072f21d2&appId=PPGMS";"261b1845758066a308f6e3ab07c95a16";"en";"";"";"projectDeliverable";"corda";"project"
"101096680";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50734cece&appId=PPGMS";"fd69b41ce33b7898576ab38e9297ca64";"en";"";"";"projectDeliverable";"corda";"project"
"101096680";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e514a71c97&appId=PPGMS";"f23a8dca5ee5211dbab5c7f14bd798f7";"en";"";"";"projectDeliverable";"corda";""
"101096680";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fe9be8e8&appId=PPGMS";"cd41ee5cdd786784ca7bc8b6fc315e3c";"en";"";"";"projectDeliverable";"corda";"project"
"101096680";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5016b4ba5&appId=PPGMS";"a876e465104372524e9fa0b7a96d31f3";"en";"";"";"projectDeliverable";"corda";"project"
"101096680";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e513481594&appId=PPGMS";"85aa1d802d3561055a2d21b8891afbce";"en";"";"";"projectDeliverable";"corda";""
"101070768";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e501fe9b54&appId=PPGMS";"35bedb1133ffb0476322ed4a7a014693";"en";"";"";"projectDeliverable";"corda";""
"101070768";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50fd2f930&appId=PPGMS";"4b4be039a8ddfa64e97c2044e5710761";"en";"";"";"projectDeliverable";"corda";""
"101070768";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50214371a&appId=PPGMS";"410e8b54808d73a82666e82a1cce21ec";"en";"";"";"projectDeliverable";"corda";""
"101070768";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e500f30812&appId=PPGMS";"2d8d5a2eb403fd16f26ca10c8704217c";"en";"";"";"projectDeliverable";"corda";""
"101070768";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5101e1450&appId=PPGMS";"357bbfe0d9378211eb145e6b442f56c3";"en";"";"";"projectDeliverable";"corda";""
"101070768";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5101e3b64&appId=PPGMS";"ef71bb3a23c35950a869688293920735";"en";"";"";"projectDeliverable";"corda";""
"101070768";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5020045a6&appId=PPGMS";"662821b1ded9d1920490bbdded7428bd";"en";"";"";"projectDeliverable";"corda";""
"101070768";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50d29f8d0&appId=PPGMS";"e669bc3b8bc390854e3d40b79600d890";"en";"";"";"projectDeliverable";"corda";""
"101070768";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e51043732d&appId=PPGMS";"c30e76f120355b000e62d944754c7d6f";"en";"";"";"projectDeliverable";"corda";""
"101070749";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50bf4b04a&appId=PPGMS";"9c16af85bdf2738c7965c4aa55cf3b1f";"en";"";"";"projectDeliverable";"corda";"project"
"101070749";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50d1475e5&appId=PPGMS";"cc362f5749f2ecc3a0f2402f67e600f7";"en";"";"";"projectDeliverable";"corda";""
"101070749";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f2c3d451&appId=PPGMS";"b254df5f934082f234235174ccef55a3";"en";"";"";"projectDeliverable";"corda";"project"
